customer_id;date_diff_post;buy_post
21981709;32;1
24788641;29;1
1569508;22;1
22114406;22;1
24430943;25;1
10219600;21;1
40175310;20;1
23110952;11;1
31306425;28;1
36526197;21;1
27419289;26;0
21429703;30;0
23884167;30;0
25589832;30;0
24815635;21;1
29340821;21;1
547603;21;1
16760926;25;1
31741499;19;1
45236681;30;1
24469108;30;1
17775121;24;1
19071775;28;1
22326519;18;1
11053877;29;1
17952632;14;1
5383434;30;1
2959724;28;1
11087083;24;1
4063439;30;1
29158697;28;1
22102343;25;1
26433164;30;0
24325327;29;1
46194624;27;1
28831011;21;1
30017113;30;1
10737269;29;1
32027429;22;1
13022194;18;1
9705156;21;1
27235038;23;1
26463026;28;1
21901176;31;1
37541446;25;1
25009348;21;1
35940466;29;0
18997502;15;1
25089812;29;1
23466488;30;0
34595557;30;1
24677226;28;1
35671450;16;1
32729583;19;1
19451864;19;1
28643489;27;1
29533800;30;0
18350775;30;1
35610741;23;1
33469414;30;0
12617912;26;1
7419085;31;1
24820472;17;1
26959696;31;1
19678139;25;1
6750229;27;1
38963741;29;0
26172274;30;0
28226839;26;1
35181227;22;1
7674893;31;0
18349754;29;1
3866536;31;1
27730226;20;1
1089081;30;1
29556240;11;1
24726805;20;1
20410344;30;1
32664801;30;1
34758095;30;1
4291943;18;1
35170497;15;1
19113335;20;1
21418284;30;1
26472100;28;1
28799477;29;1
44391773;30;0
34161256;27;1
36281114;30;1
23868659;30;1
39537618;30;1
23807499;9;1
27815220;31;0
23132004;27;1
33415427;25;1
21817640;22;1
6437089;29;1
21133172;14;1
36822093;30;0
24754832;29;1
4328516;30;0
32659024;30;1
7562129;26;1
27681936;22;1
435536;14;1
7018842;28;1
1601542;25;1
24575737;25;1
23496389;14;1
421164;9;1
22353216;22;1
8699731;31;1
19233902;30;1
12235798;22;1
32349336;21;1
27966832;25;1
44812624;29;1
16488859;26;1
1032209;30;1
14614992;13;1
28715438;29;1
18570891;19;1
19390446;12;1
1612772;27;1
29108200;30;0
316286;30;1
24318558;30;0
21255823;28;1
37272299;22;1
29828922;23;1
12644089;30;0
12669406;20;1
24336767;18;1
11896954;28;1
25087323;24;1
3979053;30;1
25198882;18;1
24786992;25;1
18087684;25;1
25773046;29;1
10903101;29;0
12308095;30;0
34779752;29;1
14307481;11;1
24319193;28;1
3605639;18;1
5838061;31;1
12057461;30;1
20272849;19;1
21355735;25;1
6757948;29;1
18855144;30;0
44368786;19;1
1555647;30;1
22494359;25;1
27614233;27;1
28567173;29;0
25179883;30;1
43527884;27;0
32198397;31;1
9892452;30;1
24256975;20;1
29389770;27;1
28084182;29;1
1504293;30;1
21908368;27;1
32866287;29;1
27123331;11;1
576535;22;1
22870714;30;1
19310425;9;1
39272944;17;1
28547480;21;1
8726979;22;1
21895688;30;1
860999;25;0
10078462;27;1
16224672;19;1
18322499;21;1
11785341;19;1
11456686;26;1
27566725;23;1
30922426;29;1
29480364;29;1
37579517;25;1
27474988;20;1
40602958;31;1
23891326;17;1
23501377;30;0
22540431;13;1
26473857;27;1
24727873;27;0
31369390;28;1
44625560;30;0
28485328;29;1
23086524;20;1
29475645;22;1
17874559;21;1
20494463;19;1
7581265;17;1
22685101;30;1
1921196;20;1
38027156;21;1
9158460;30;1
9936555;18;1
24472985;19;1
35596093;10;1
23385532;29;1
18952018;21;1
12060800;17;1
27144816;22;1
29568753;15;1
5856722;11;1
9584743;27;1
8849069;29;1
2694257;25;1
31994146;20;1
18321805;20;1
23184314;31;1
5632051;28;1
22203806;28;1
10197393;13;1
12566822;30;0
11150424;20;1
1772026;26;1
5802008;24;1
4113625;25;1
24613542;14;1
43611813;31;0
7535413;16;1
26990774;22;1
3011881;30;0
7895969;30;1
3126087;17;1
9313481;26;1
22460191;29;1
320401;20;1
22168241;30;0
21388741;30;1
31571886;29;0
13942970;29;0
29745459;26;0
26665341;29;1
32064774;30;1
26899983;29;1
44053684;31;1
19168024;17;1
9909297;30;1
24428216;23;1
22648559;31;1
11799345;30;0
20121041;28;1
40153523;30;1
18234960;30;1
30016077;24;0
7155453;30;1
18987768;27;1
26722846;12;1
17804010;29;1
4037465;22;1
19247880;18;1
23564040;30;1
37766249;24;1
43611111;23;1
28871636;30;0
18681974;29;1
23659490;30;1
30177827;28;1
23559007;17;1
26762524;18;1
36741220;20;1
11329968;30;1
7499110;15;1
40552587;27;1
31646968;30;1
8129193;25;1
9638955;29;1
33809735;27;1
19857061;12;1
2514002;22;1
18193154;30;1
26104744;31;1
21447312;26;1
44272506;30;1
37280332;29;1
11579833;19;1
11237951;16;1
21407692;17;1
18446576;22;1
27733003;31;1
27027767;13;1
26696983;27;1
26307209;25;1
28899644;17;1
13284595;15;1
13270476;27;1
31943329;22;1
18542347;29;1
25067491;22;1
22766858;23;1
12450376;20;1
27089407;30;1
33714228;21;1
17629749;29;1
26056613;23;1
22879240;27;1
3071598;24;1
28259020;22;1
21522961;20;1
9954602;30;1
36787002;28;1
11029817;14;1
8785574;21;1
8396943;31;0
21838066;28;1
34473372;30;1
44247792;30;1
8572424;27;1
29619602;22;1
34679127;20;1
9509305;30;0
28409887;30;0
26778788;30;1
10154514;29;0
24314328;30;1
31240224;17;1
45547638;27;1
30189084;24;0
42199779;27;1
18307155;15;1
13138238;29;0
28106368;30;0
19526860;31;1
12948048;22;1
41092383;29;0
6491044;30;1
1376672;30;1
36435989;19;1
27994535;26;1
5662514;27;1
10742537;23;1
8376253;25;1
25833495;28;1
6027234;19;1
21238187;26;1
36957940;29;0
24225263;30;1
26730011;9;1
18042354;29;0
26125941;29;1
40803075;20;1
26766115;27;1
30831240;32;0
12203454;31;1
44383486;30;0
18261099;31;0
29921966;20;1
12064021;24;1
7403106;26;1
8497451;31;0
6626694;17;1
33190427;30;0
1322507;21;1
28785045;30;1
29387871;22;1
12346948;11;1
8458429;25;1
18056282;15;1
31335617;28;1
45214837;31;1
21535713;18;1
1119779;28;1
42341192;24;1
26927822;22;1
20540003;16;1
23859539;29;0
26800916;28;1
27221886;30;1
34095542;21;1
36725577;27;1
29960308;26;1
13551967;11;1
27424332;24;1
29807488;30;1
37278523;28;0
36640475;29;1
1284037;21;1
363451;30;1
854089;28;1
17889079;29;0
23751576;14;1
727404;30;1
11923753;23;1
26954710;23;1
32959315;29;0
12835248;25;1
8268897;29;1
28505431;20;1
19506572;30;1
34099875;28;1
7862321;16;1
23822952;30;0
21978403;31;0
11753535;26;1
12177955;29;1
22496085;30;0
853880;11;1
22960027;26;1
1076103;28;1
23477288;29;1
12095002;23;1
18072421;26;1
26047510;28;1
28881894;24;1
15023183;29;1
13902694;30;1
41294812;30;0
2284901;21;1
8538622;30;0
7997670;29;1
10084219;21;1
22964571;23;1
6772510;30;1
25215794;30;1
5603099;9;1
1036151;13;1
28257143;19;1
39399393;30;1
4714322;30;1
34288664;27;1
11550602;31;0
35384298;28;0
22080445;19;1
3774964;29;1
23734502;30;1
26471821;30;1
24720448;14;1
30343593;16;1
21078085;25;1
28557953;29;0
40443408;23;1
25744699;23;1
321143;12;1
448108;21;1
24042365;17;1
638744;23;1
8486510;28;1
45791272;28;1
21202992;29;0
19825578;11;1
2267124;16;1
21628318;19;1
8760590;29;1
6758060;30;1
18682082;19;1
24790309;18;1
21994214;30;0
8142200;23;1
9052530;17;1
30605671;28;1
33396555;25;1
41274367;33;1
3659095;30;1
24692078;31;1
22032307;28;0
28401313;29;1
36197399;27;1
9661598;18;1
21337982;28;1
21492083;21;1
26769495;30;1
7105225;24;1
29781363;31;1
30423657;19;1
18029301;13;1
28139836;31;1
22744507;32;1
26603971;30;1
26624550;30;0
24209761;29;1
25552094;30;1
37009526;31;1
11717398;28;1
27158752;22;1
12757226;25;1
39660947;29;0
42584394;28;1
12274593;25;1
9916563;22;1
2937154;30;0
37595672;30;1
1129883;26;1
35468050;23;1
7019659;29;1
26691900;28;1
25930118;11;1
18725509;27;1
40193527;19;1
31447445;22;1
8850470;21;1
10286952;23;1
18365870;25;1
22114436;21;1
12664066;24;1
27826887;29;0
21797398;30;1
38400001;29;0
9889818;29;1
22371417;27;1
21202634;21;1
12531756;31;0
32351737;30;0
26043083;13;1
21630763;30;1
28528971;29;0
42213021;30;0
44314772;30;1
9568971;30;1
14556497;29;1
24202779;28;1
25164710;30;1
1136770;29;1
372391;27;1
27035749;23;1
24376863;20;1
4415940;26;1
4257131;15;1
7634889;27;1
1542088;22;1
19523478;28;1
29013843;30;1
22595228;30;0
17475629;29;1
27502751;28;1
23166912;26;1
1613221;30;0
31867800;30;1
32137738;22;1
29606826;28;1
23529844;15;1
4404207;26;1
25733085;23;1
27635475;30;1
18363025;27;1
7093020;27;1
3375271;25;1
34725230;22;1
23484720;27;1
11784640;19;1
19445594;22;1
20511971;30;1
13883650;30;0
253620;23;1
29681043;30;0
41112687;30;1
36730024;30;1
27130850;28;1
9564229;29;1
2024196;30;1
15624043;30;0
9962734;27;1
21496713;30;1
6348700;29;0
7026893;18;1
24344621;20;1
6617926;27;1
21706008;26;1
18600961;30;0
12453577;30;0
12839153;30;1
13117783;29;1
246227;27;1
8790540;31;0
663932;30;1
22388861;25;1
21305069;30;0
29313255;31;1
22460626;18;1
764362;30;1
33350925;31;0
21348854;30;0
38157193;16;1
27916363;30;1
44676702;29;1
29682276;26;1
3973786;18;1
23082900;26;1
12094185;16;1
36085422;26;0
34871490;24;1
30283215;17;1
26582510;30;1
3408038;23;1
1435079;30;1
9542562;26;1
1092885;28;1
18096067;15;1
24021301;13;1
43474993;32;1
12764948;23;1
13723100;22;1
14377584;28;1
8208033;16;1
4231201;25;1
28228031;29;1
11631664;19;1
12171126;30;1
23012566;24;1
28323254;26;1
28843493;27;1
23753937;28;1
12330823;27;1
38285638;27;0
26888779;17;1
7785782;19;1
11207447;29;0
26338950;18;1
2333396;31;1
17236952;19;1
27984091;20;1
14748203;28;1
8511859;23;1
10970284;16;1
34669496;30;0
27671701;29;1
29531686;30;1
44269671;20;1
11094213;26;1
10770346;27;1
8538570;30;1
380340;28;1
22161699;30;1
9867952;29;1
27691062;30;0
30310918;29;1
32206005;30;1
32025458;30;1
3220747;26;1
29544629;30;1
5884108;20;1
23323138;18;1
11404481;29;1
32679143;30;1
6639909;14;1
10208414;18;1
3941970;22;1
8618473;31;1
23541113;32;1
34497983;18;1
41655899;30;0
28397215;24;1
31317568;28;1
28546487;17;1
1971567;29;1
28933265;25;1
12418812;22;1
38401060;26;1
7222447;17;1
39470257;30;1
6228050;31;0
22161039;21;1
600269;15;1
19329223;30;0
7182309;26;1
29255774;28;1
19508243;31;1
18969575;24;1
33276531;21;1
25698291;28;1
43165244;29;1
36190414;23;1
30799478;26;1
21151619;27;1
25127263;24;1
37952818;24;1
14387738;30;1
24799506;23;1
27803259;20;1
40639099;25;1
26492432;22;1
26673363;30;0
791168;26;1
34254069;21;1
35240759;29;0
29598884;30;0
18038656;31;0
29468802;26;1
21255155;25;1
9121106;27;1
26786919;20;1
21483733;27;1
13872958;30;1
29297341;30;0
44230927;30;1
19157637;30;1
28260620;28;1
21845498;30;1
2646889;19;1
9855821;32;0
5906719;30;1
490341;21;1
20379144;28;1
28308854;27;1
21514148;25;1
29099697;30;1
17969723;26;1
6257224;29;0
244627;22;1
23073476;28;1
19233860;22;1
19820235;22;1
9346850;21;1
5729599;30;0
21610330;28;1
8092656;30;1
10128147;27;1
29788000;31;1
1778008;27;1
24945733;24;1
40621563;24;1
21881359;30;1
789153;20;1
8311775;26;1
32796580;15;1
18857288;29;0
45666498;26;1
5339155;17;1
13958000;31;1
23972959;30;0
11911668;28;1
25608315;26;0
6813283;27;1
2063100;17;1
21998043;20;1
8601050;30;1
33864543;16;1
20545783;18;1
37897314;27;1
25501458;32;1
30187690;11;1
32052934;29;0
8197427;29;0
11611660;24;1
18231862;23;1
39561964;30;1
12641658;30;1
14322572;31;0
12010542;30;0
24055740;26;1
8566113;31;1
41365268;29;1
12272748;25;1
45291382;30;1
22208925;30;1
7405071;25;1
3998523;30;0
11358417;25;1
1879676;30;1
31522480;27;0
28946234;22;1
30017718;26;1
12983444;26;1
24096766;28;1
30464327;26;1
18458235;18;1
12072507;24;1
28499335;20;1
32316310;13;1
11573850;21;1
8959173;30;0
42342288;27;1
450911;27;1
26961460;14;1
277625;29;1
433787;20;1
43569886;19;1
12335455;27;1
11116762;29;1
13078148;30;1
11701997;28;1
10962964;31;1
11717062;30;1
12113326;12;1
29018886;20;1
10758345;26;1
24161092;29;1
12976644;27;1
26134334;30;1
21106026;21;1
6041798;30;1
18733458;24;1
17040723;20;1
34990687;27;1
37644115;18;1
10258215;30;1
24374546;27;1
28235886;21;1
23496796;27;1
21520274;28;0
18793725;27;1
27469031;17;1
19373428;22;1
36332269;32;1
21861902;30;0
6140092;18;1
25169045;19;1
21345293;28;1
26957341;26;1
3550292;14;1
18839684;30;1
40989221;19;1
31884506;30;1
20475266;32;1
24480476;13;1
43348892;26;1
19597266;27;0
21019660;26;1
11585366;31;0
44014819;28;1
28089775;24;1
17521746;28;1
3868457;25;1
33753261;30;1
458003;27;1
25805969;28;0
27736299;29;1
22313378;30;1
21147455;15;1
36815161;8;1
24914074;28;1
26580654;24;1
25857717;27;1
22103069;19;1
12341121;12;1
31476605;16;1
430814;30;0
28002160;30;1
32486264;22;1
36915960;30;1
30341323;22;1
40039925;28;1
22709193;27;1
2382557;30;1
37571809;31;0
28427226;31;1
26521453;30;0
1889820;28;1
31873228;20;1
24114484;18;1
37621475;18;1
22079146;29;1
21127575;27;1
37668614;30;0
26751601;10;1
23367929;29;1
32347880;26;1
19112375;27;1
814712;24;1
22880591;28;1
44258349;30;0
27622294;24;1
22570829;21;1
22233394;23;1
22348807;26;1
29470762;30;1
2038996;31;1
25667637;20;1
23710969;32;1
11760335;31;1
35702823;27;1
38843122;29;1
13872005;21;1
23560311;28;1
8844828;29;1
27634076;22;1
25966630;29;1
20354048;9;1
29292946;20;1
24557641;26;1
12051634;20;1
45034321;31;0
11010273;18;1
21252854;24;1
7290774;19;1
29563718;26;1
10849353;28;1
14772034;30;1
6674003;22;1
21101776;29;1
996620;30;0
35282741;30;1
32040430;28;1
10182152;14;1
23499509;30;1
40680689;13;1
46341414;30;0
7895904;20;1
35880889;30;1
25284130;31;0
30031454;30;1
21211221;31;1
26400815;23;1
11937293;22;1
7830117;27;1
32144836;18;1
11265666;9;1
1199142;30;0
8477630;18;1
12016473;25;1
22831565;30;1
29492557;29;1
794277;29;1
23865301;24;1
11798095;30;1
6675275;27;1
11151244;29;1
20466776;30;1
13242165;30;0
23886062;13;1
840303;29;1
33771478;23;1
20039089;30;1
27722255;23;1
36486840;31;1
8672427;27;1
35896557;26;1
26773035;29;1
23139689;31;1
38070949;21;1
12795452;26;1
12302132;26;1
25375214;26;1
23989677;24;1
46191846;29;0
19507510;19;1
6803885;24;1
42276949;30;1
13211151;23;1
32853229;21;1
22872765;29;1
11948674;15;1
22191616;30;0
39805026;26;1
34032640;21;1
24881092;22;1
42473885;30;1
8218954;30;1
21457897;18;1
24839341;30;1
23354020;19;1
23726084;19;1
25944421;28;1
30546002;29;0
24311100;12;1
19407030;19;1
9585855;12;1
43432504;17;1
42798925;29;0
23233706;29;1
21218148;21;1
21613204;29;1
8678804;21;1
31563905;29;1
46012227;29;0
18100649;25;1
9284252;25;1
27466067;29;1
3245093;30;0
28551206;20;1
36727919;30;1
1884387;13;1
8136359;26;1
23285666;22;1
28148277;16;1
1527049;32;1
29512622;28;1
23795791;29;1
11159220;22;1
926615;30;0
29320419;25;1
26935271;26;1
14364252;18;1
24135667;29;1
9016390;24;1
37443883;18;1
22373130;12;1
26680822;30;1
28818546;28;1
225442;30;0
24725601;18;1
547181;29;1
34124808;18;1
794034;26;1
23249966;20;1
29805850;19;1
38525712;20;1
1363597;29;0
29586468;12;1
39281185;25;1
24053727;30;1
503611;23;1
24101332;28;1
7953996;13;1
21531362;19;1
44822061;32;0
11199103;29;1
29654384;22;1
18318716;24;1
38739385;29;1
10093521;25;1
28720990;23;1
28568578;28;1
35533381;22;1
28588743;16;1
27591715;31;0
12453559;31;1
8120411;28;1
24752331;28;1
28785657;29;1
1504225;30;1
45346547;30;1
29058063;22;1
7782861;30;0
22080949;14;1
41414968;24;1
18666966;19;1
32917487;29;0
38292707;31;1
19398774;29;1
29073024;15;1
28359130;19;1
31290670;31;1
42918212;31;0
25442593;27;1
35728581;29;1
12682658;25;1
12499834;29;1
12728304;28;1
19304825;20;1
10961326;24;1
32275322;30;1
11196365;30;1
38511870;30;0
8725962;11;1
13175643;27;1
6391405;29;1
15957404;20;1
28173599;30;1
32819525;25;1
21368490;18;1
2482230;30;1
8911398;25;1
3484012;21;1
18133508;30;0
1278119;21;1
22651299;21;1
11297530;24;1
12428285;26;1
18974199;21;1
39879987;29;1
30136194;21;1
32925325;26;1
28958594;31;1
22955840;29;1
35066547;16;1
44509219;30;1
23406376;30;1
27962433;29;1
7176297;28;0
2185767;21;1
23920022;25;1
27377843;27;1
35339020;30;1
23221901;25;1
28235233;31;1
22963919;29;1
6439827;30;1
3683858;25;1
28850840;25;1
22122815;16;1
25264749;15;1
11018556;20;1
26537096;28;1
27338911;26;1
23561229;30;0
19435787;30;1
9446115;27;1
14028889;30;1
28459197;24;1
12538266;19;1
22769551;23;1
35749042;26;1
39320664;30;0
41143692;30;1
13196171;21;1
41294489;13;1
23759312;27;1
36287276;28;0
24604215;30;1
35424020;31;0
36250296;11;1
7078743;30;1
39034275;19;1
18072042;19;1
42678205;30;0
29134362;28;1
1432290;29;1
9954525;32;1
9294147;32;1
16230063;19;1
38132567;21;1
12305554;22;1
23284879;18;1
35831322;20;1
37162477;21;1
37344516;18;1
33216739;16;1
13250974;29;1
1136420;26;1
24751023;26;1
12743622;20;1
28851839;24;1
11498292;30;0
22353393;21;0
1559678;29;0
11265120;18;1
37224385;29;0
13227702;28;1
21304466;30;1
14157901;17;1
21117204;31;1
12018163;30;0
28602923;21;1
18737013;18;1
12052468;21;1
28668977;5;1
34508591;25;1
230177;30;1
20989425;29;0
24676201;27;1
39065667;30;0
29689041;30;1
22851876;27;0
33373029;30;0
24636016;26;1
26497993;29;1
29835822;27;1
27215002;17;1
36415606;29;1
39869749;31;1
23484735;29;0
3192227;21;1
7564057;27;1
3195207;21;1
21168032;19;1
24450448;24;1
9840151;28;0
26450498;30;0
8320568;29;1
2845898;27;1
34983310;10;1
23316711;25;1
25024831;9;1
7909081;30;1
9661337;29;1
38495584;25;1
3207631;30;1
19200520;28;1
13174116;31;1
5780270;20;1
25881554;30;0
9689823;26;1
29693509;31;0
27033804;28;1
34341843;30;1
7181458;29;1
46129871;28;0
36456735;30;1
13015184;21;1
10065930;30;0
26725637;26;1
23372249;24;1
31120765;18;1
27544780;28;0
11899202;29;0
35778933;25;1
1767128;24;1
7633061;25;1
19347315;27;1
12626018;31;0
27869836;28;1
37032734;29;1
18148859;20;1
35245703;25;1
10809127;31;0
2819277;24;1
21102074;30;1
28297902;28;0
9308786;19;1
11254362;30;1
18129928;31;0
18738371;28;1
21900321;24;1
6497612;30;0
42542777;15;1
12532251;20;1
25786453;29;1
20312960;30;1
23761524;20;1
21154746;29;1
9912978;30;1
1948967;24;1
8586119;19;1
433875;30;1
21240275;23;1
21211792;22;1
12058547;30;1
33479021;31;1
28457198;15;1
28778730;23;1
27935813;31;0
24365005;26;1
1045303;25;1
10097556;22;1
27010278;21;1
18637436;29;1
28573393;30;0
1739821;30;1
31468512;19;1
24564840;27;1
8632594;22;1
397612;23;1
26456783;30;1
7109691;15;1
20823830;29;1
26426776;27;1
549128;28;0
35837364;17;1
5989211;25;1
38927397;28;1
21527505;29;1
35294443;12;1
12182143;24;1
18010620;32;1
1237503;27;1
21838828;30;0
877552;28;1
12960748;30;1
26573780;30;1
12034917;24;1
25766747;24;1
7406172;28;0
19924547;26;1
23351799;14;1
23070359;24;1
5510883;24;1
12442453;27;1
25124301;29;0
39831445;24;1
24182198;17;1
37814944;25;1
37721287;26;1
18432656;16;1
8515632;29;0
18239062;17;1
346587;12;1
20965255;16;1
33022112;30;1
5136155;30;1
24544028;7;1
33921379;30;0
26841735;15;1
17765103;27;1
8608797;15;1
33705851;28;0
34830188;26;1
37737145;28;1
29728077;18;1
9821516;30;0
39196332;25;1
11092693;29;1
23798765;24;1
18999952;17;1
35500264;26;1
28937629;27;1
21580795;15;1
43431978;22;1
25606333;30;1
35652529;25;1
5801304;28;1
41524784;21;1
29148142;24;1
25583613;26;1
25961635;30;1
37390225;29;1
8793792;25;1
24630953;29;1
42191919;31;1
3050185;29;1
29675461;28;0
18902422;22;1
13135880;30;1
13108623;26;1
978726;23;1
25895839;31;0
15576653;21;1
23378980;17;1
26634915;17;1
38121912;29;1
25776977;29;1
38004867;25;1
24083686;26;1
21422546;26;1
35989441;21;1
19009148;30;1
35075007;29;0
24331339;29;0
3950895;20;1
41302663;15;1
34312230;25;1
10153259;24;1
37299095;29;0
750598;30;1
439082;25;1
40269358;16;1
26009258;30;0
35295741;31;1
19133094;30;1
28970621;9;1
1184700;23;1
10823979;30;1
39362655;23;1
12642136;17;1
25933930;25;1
21536107;26;1
9282467;30;1
37346614;30;0
33158159;29;0
24353129;29;0
35383234;19;1
27316452;29;1
23119593;19;1
21470730;14;1
41606990;30;0
18059370;24;1
27578106;31;1
2096577;21;1
24228377;26;1
28945500;18;1
28463829;27;1
9152621;24;1
29198025;21;1
28470398;26;1
25640449;28;1
27686831;21;1
3961539;26;1
29903984;8;1
16912987;28;1
21356806;30;1
23402448;25;1
35358867;29;0
28707704;26;1
18653058;14;1
7268194;28;1
25886955;20;1
24221756;30;1
10970481;28;1
2356800;29;0
33303242;27;1
17237491;28;1
19355857;29;1
35484042;28;1
20000983;16;1
33106512;26;1
4362092;14;1
8839907;19;1
9031003;9;1
23839264;30;1
18026825;19;1
36384528;10;1
21820008;26;1
21094988;29;1
25752232;18;1
11665489;20;1
22961047;30;1
39017941;24;1
21292076;22;1
12798602;30;1
12313945;25;1
27199704;27;1
34343557;29;0
9758884;30;0
12555695;21;1
1731827;22;1
25516937;29;1
30017686;21;1
18557419;30;1
9608304;16;1
9805207;20;1
36208846;27;1
24642970;26;1
24346137;27;1
28973665;30;1
12751598;25;1
9748539;30;1
42719317;28;1
3295018;26;1
26629881;24;1
25038478;16;1
27792676;30;1
35538878;29;1
25264309;8;1
11636295;29;1
8406489;20;1
9932652;30;0
2011359;30;1
29273955;16;1
563824;27;0
35899981;29;0
34499678;31;1
19005343;29;1
26201234;28;1
3949988;28;0
28110275;26;1
13863217;27;1
22612180;27;1
12638600;22;1
25005345;19;1
23865462;16;1
25768787;25;0
4992309;29;1
24106231;25;1
5955617;17;1
24145651;29;0
4103226;30;1
23914147;30;0
11213238;25;1
22930262;30;1
763760;24;1
22689990;30;1
12283627;30;1
19061608;30;1
8610279;29;0
29467570;16;1
29267899;31;1
21528647;28;1
9580459;28;0
19125850;21;1
22134975;23;1
8201738;29;1
11094978;18;1
20758743;30;1
9645335;31;1
21664393;16;1
5248843;31;1
8788778;30;0
25553154;30;0
23155902;25;1
33515760;17;1
21053057;27;1
24016723;26;1
10759420;25;1
41228135;27;1
13103141;18;1
24353196;26;1
45606933;30;0
10025216;21;1
40619934;26;1
10984788;31;0
900180;14;1
18271429;26;1
35817128;29;0
27037711;28;1
1237402;28;0
1914734;29;1
19721664;30;1
11155538;30;0
18670417;30;1
10093713;29;1
21348512;27;1
19711622;26;1
22516060;30;1
28483778;27;1
6559177;30;1
28695395;30;1
35403040;20;1
28566659;29;1
29239207;9;1
6060336;27;0
34398520;26;1
19472966;22;1
1885316;30;1
23419481;26;1
22811445;27;1
36791626;12;1
43229866;30;1
27987436;19;1
26298448;20;1
608921;30;1
21905247;19;1
8436359;28;1
25322039;29;0
18465427;18;1
27843846;22;1
19467199;30;1
7192537;30;1
25181437;23;1
26499942;29;1
19230973;22;1
41069293;29;1
8483158;31;1
19649652;30;1
10993898;31;1
28478750;23;1
11460051;31;1
28613746;11;1
5596680;25;1
24015196;30;1
10036316;28;1
11673019;29;1
12887809;30;0
29658514;30;0
11993852;27;1
41912090;28;1
23420056;17;1
38395160;30;0
39628841;30;1
12274640;28;1
12439046;26;1
12296773;30;0
10736878;28;1
12666966;23;1
37600674;25;1
6101458;29;1
25075762;14;1
38979513;25;1
30124328;31;1
2785910;30;1
8520659;7;1
1296100;24;1
11243147;25;1
7465883;26;0
21838292;19;1
24400938;30;0
3920718;30;1
27318438;24;1
4213378;25;1
28967164;30;1
26968957;17;1
35791513;28;1
26918036;30;0
18508163;30;1
1981941;31;1
13651284;30;1
36635102;24;1
19379431;25;1
6549749;30;0
22616148;30;0
37706239;28;1
7488598;14;1
26533469;25;1
7253978;30;1
11725023;26;1
40605599;30;0
9956196;28;1
12223227;30;1
22442965;22;1
31726875;25;1
35244552;27;1
14665024;31;1
28157068;17;1
11961597;30;1
6005874;29;1
18907626;30;1
17924546;29;1
22153359;18;1
12260148;19;1
5635901;30;1
7517417;30;0
12331231;19;1
35674822;28;1
32935508;22;1
37173441;30;1
4408504;19;1
18842473;30;1
44889920;29;1
10096267;18;1
19218126;22;1
41436568;30;1
11177165;16;1
17822436;30;1
23124827;29;0
35038223;26;0
25235239;27;1
34137126;30;1
1850271;29;1
27366085;22;1
28111966;24;1
12709763;27;0
30108539;19;1
26111966;23;1
23513650;23;1
1504390;28;1
27988220;19;1
28562427;29;1
7526468;27;1
18997348;31;1
32916369;29;1
31544210;29;1
22214466;20;1
11486260;14;1
38785526;30;0
2665073;31;1
25819824;31;1
40937104;31;1
25666337;30;1
9910569;22;1
29244465;30;1
8703263;21;1
8783618;28;1
30533889;22;1
39253632;26;1
21980920;15;1
4787450;29;1
2060706;13;1
22994837;30;1
1522228;27;1
11673093;28;1
32437361;26;1
14505942;13;1
12187788;30;1
35439610;30;1
22620596;29;1
29324690;30;1
7514144;28;1
28624904;25;1
2343779;17;1
20366592;26;1
28787734;30;1
11536954;22;1
7836826;25;1
25563980;24;1
863716;27;1
33398344;30;1
21924926;30;1
22513296;16;1
21776558;10;1
8510649;29;0
23504667;25;1
2119864;25;1
28224646;30;1
21111316;19;1
18761471;26;1
41572591;30;0
1323795;21;1
10265473;21;1
18503684;33;1
21189063;32;1
32979944;17;1
20221428;17;1
37410933;23;1
12378626;30;0
23059525;30;0
27933564;30;1
7055135;29;0
23950100;13;1
9955538;32;1
26721101;25;1
22282414;15;1
12112721;29;1
13004995;25;1
4407239;19;1
23523951;27;1
28116273;20;1
23010758;31;0
12452058;30;1
7267144;13;1
29823769;30;0
40439688;25;1
24987786;29;0
9827429;29;1
19443826;24;1
11115556;30;1
37275600;24;1
21947733;21;1
12796616;29;1
25460108;30;1
1122246;23;1
38377283;29;0
8552324;21;1
2402814;29;1
29216303;30;1
25563802;30;1
18268411;17;1
29158512;30;1
13015431;11;1
25516173;28;1
42405355;31;1
8698772;29;0
21813577;31;1
13045230;29;1
26178641;29;1
25738929;21;0
6796965;27;1
38028183;26;1
21502993;31;1
39458053;23;1
14000479;19;1
25587100;19;1
34129889;26;1
26727466;26;1
29459069;31;1
9563278;30;1
12151725;28;1
2208635;29;1
27908377;23;1
7301968;31;1
2082408;22;1
26376253;21;1
6283375;19;1
12053436;25;1
37792361;19;1
29051699;26;1
25161580;19;1
24223788;30;0
5521723;31;0
25525172;24;1
18936813;29;0
23635778;29;1
18710896;29;0
23381730;30;1
12855975;29;0
25888531;27;1
29478018;23;1
22163151;19;1
21894294;26;1
11134468;31;0
24920368;31;1
34806885;28;1
3976948;29;1
9240301;31;0
25418979;23;1
37400101;20;1
1827965;26;1
44552945;30;1
2000494;29;1
29856195;28;1
12817784;28;1
24746696;27;1
7805039;31;1
24513638;28;1
22424639;32;1
1025166;30;0
9910978;26;1
